student_no,knowledge_code,attempted_at,is_correct,sequence
20260024,feature_standardization,2026-05-13T22:31:00+00:00,True,8
20260024,descriptive_statistics,2026-04-21T09:02:00+00:00,False,9
20260024,support_vector_machine,2026-02-17T23:33:00+00:00,False,10
20260024,roc_auc,2026-04-17T13:22:00+00:00,False,11
20260024,lasso_regression,2026-04-08T16:02:00+00:00,True,12
20260024,lasso_regression,2026-04-18T20:48:00+00:00,True,13
20260024,ridge_regression,2026-03-27T07:05:00+00:00,True,14
20260024,parameter_estimation,2026-03-04T18:21:00+00:00,True,15
20260024,regression_diagnostics,2026-04-29T09:37:00+00:00,True,16
20260024,regression_diagnostics,2026-04-04T05:31:00+00:00,False,17
20260024,support_vector_machine,2026-04-11T12:54:00+00:00,False,18
20260024,hypothesis_testing,2026-05-26T21:36:00+00:00,False,19
20260024,hypothesis_testing,2026-03-29T09:28:00+00:00,False,20
20260024,linear_algebra,2026-04-21T05:12:00+00:00,True,21
20260024,lasso_regression,2026-03-03T20:08:00+00:00,True,22
20260024,bias_variance,2026-03-08T03:20:00+00:00,True,23
20260024,hypothesis_testing,2026-03-01T00:20:00+00:00,True,24
20260024,sampling_distribution,2026-03-31T07:26:00+00:00,True,25
20260024,roc_auc,2026-04-20T18:54:00+00:00,True,26
20260024,descriptive_statistics,2026-04-04T18:02:00+00:00,True,27
20260024,support_vector_machine,2026-04-24T23:06:00+00:00,True,28
20260024,ridge_regression,2026-03-06T08:39:00+00:00,True,29
20260024,cross_validation,2026-05-31T17:53:00+00:00,True,30
20260024,classification_metrics,2026-04-20T04:17:00+00:00,False,31
20260024,principal_component_analysis,2026-03-29T07:33:00+00:00,False,32
20260024,support_vector_machine,2026-04-14T23:40:00+00:00,True,33
20260025,regression_diagnostics,2026-03-31T10:53:00+00:00,True,1
20260025,logistic_regression,2026-03-12T09:08:00+00:00,True,2
20260025,bias_variance,2026-06-10T21:10:00+00:00,True,3
20260025,classification_metrics,2026-03-25T18:50:00+00:00,True,4
20260025,random_forest,2026-03-04T21:23:00+00:00,True,5
20260025,probability_distributions,2026-05-28T19:00:00+00:00,True,6
20260025,decision_tree,2026-05-29T03:29:00+00:00,True,7
20260025,random_forest,2026-06-10T17:43:00+00:00,False,8
20260025,ridge_regression,2026-04-23T04:11:00+00:00,True,9
20260025,classification_metrics,2026-03-13T22:16:00+00:00,True,10
20260025,logistic_regression,2026-04-13T13:26:00+00:00,False,11
20260025,support_vector_machine,2026-04-25T22:43:00+00:00,False,12
20260025,generalized_linear_model,2026-03-04T04:03:00+00:00,True,13
20260025,parameter_estimation,2026-06-16T13:57:00+00:00,True,14
20260025,support_vector_machine,2026-02-23T14:55:00+00:00,False,15
20260025,roc_auc,2026-05-21T09:22:00+00:00,True,16
20260025,logistic_regression,2026-05-12T09:38:00+00:00,True,17
20260025,multiple_linear_regression,2026-03-10T17:14:00+00:00,True,18
20260025,knn,2026-03-01T18:03:00+00:00,True,19
20260025,multiple_linear_regression,2026-06-07T05:47:00+00:00,False,20
20260025,support_vector_machine,2026-04-20T06:01:00+00:00,True,21
20260025,cross_validation,2026-04-05T11:15:00+00:00,False,22
20260025,cross_validation,2026-06-12T17:14:00+00:00,True,23
20260025,random_forest,2026-04-09T22:02:00+00:00,True,24
20260025,support_vector_machine,2026-04-18T12:25:00+00:00,True,25
20260025,regression_diagnostics,2026-05-24T20:05:00+00:00,True,26
20260025,discriminant_analysis,2026-06-01T04:25:00+00:00,False,27
20260025,support_vector_machine,2026-04-15T08:59:00+00:00,False,28
20260025,classification_metrics,2026-03-02T18:32:00+00:00,True,29
20260025,feature_standardization,2026-05-14T12:01:00+00:00,False,30
20260025,feature_standardization,2026-03-06T12:51:00+00:00,True,31
20260025,descriptive_statistics,2026-02-21T14:45:00+00:00,True,32
20260025,principal_component_analysis,2026-04-22T16:31:00+00:00,False,33
20260025,linear_algebra,2026-04-04T22:29:00+00:00,True,34
20260025,gradient_boosting,2026-06-14T04:55:00+00:00,True,35
20260025,feature_standardization,2026-05-30T00:09:00+00:00,True,36
20260025,multiple_linear_regression,2026-05-16T06:41:00+00:00,True,37
20260025,hypothesis_testing,2026-03-06T06:51:00+00:00,True,38
20260025,feature_standardization,2026-04-20T00:46:00+00:00,True,39
20260025,bias_variance,2026-03-01T04:10:00+00:00,False,40
20260026,discriminant_analysis,2026-02-18T07:15:00+00:00,False,1
20260026,regression_diagnostics,2026-04-05T08:57:00+00:00,False,2
20260026,cross_validation,2026-05-12T17:30:00+00:00,True,3
20260026,discriminant_analysis,2026-06-11T09:49:00+00:00,True,4
20260026,generalized_linear_model,2026-03-15T10:25:00+00:00,False,5
20260026,sampling_distribution,2026-03-27T18:29:00+00:00,True,6
20260026,support_vector_machine,2026-02-28T13:26:00+00:00,False,7
20260026,feature_standardization,2026-06-07T13:21:00+00:00,False,8
20260026,random_forest,2026-02-21T10:13:00+00:00,False,9
20260026,linear_algebra,2026-05-16T00:51:00+00:00,False,10
20260026,decision_tree,2026-03-06T02:16:00+00:00,True,11
20260026,probability_distributions,2026-02-22T21:55:00+00:00,True,12
20260026,cross_validation,2026-05-24T21:27:00+00:00,False,13
20260026,cross_validation,2026-05-06T10:25:00+00:00,True,14
20260026,parameter_estimation,2026-03-25T21:46:00+00:00,True,15
20260026,sampling_distribution,2026-03-06T22:59:00+00:00,False,16
20260026,gradient_boosting,2026-05-28T18:34:00+00:00,True,17
20260026,simple_linear_regression,2026-03-07T04:57:00+00:00,True,18
20260026,random_forest,2026-02-20T03:27:00+00:00,False,19
20260026,discriminant_analysis,2026-04-29T04:42:00+00:00,False,20
20260026,linear_algebra,2026-04-24T10:48:00+00:00,False,21
20260026,random_forest,2026-03-22T00:44:00+00:00,False,22
20260026,hypothesis_testing,2026-04-14T03:25:00+00:00,True,23
20260026,lasso_regression,2026-03-21T08:37:00+00:00,True,24
20260026,roc_auc,2026-03-03T06:16:00+00:00,True,25
20260026,feature_standardization,2026-04-19T03:19:00+00:00,True,26
20260026,generalized_linear_model,2026-03-27T22:27:00+00:00,False,27
20260026,regression_diagnostics,2026-05-31T16:00:00+00:00,True,28
20260026,regression_diagnostics,2026-05-10T07:45:00+00:00,True,29
20260026,descriptive_statistics,2026-05-18T23:30:00+00:00,False,30
20260026,gradient_boosting,2026-03-29T08:15:00+00:00,True,31
20260026,roc_auc,2026-05-27T03:19:00+00:00,True,32
20260026,feature_standardization,2026-05-29T16:26:00+00:00,False,33
20260026,feature_standardization,2026-04-17T16:42:00+00:00,True,34
20260026,classification_metrics,2026-03-11T07:36:00+00:00,True,35
20260026,knn,2026-05-10T13:17:00+00:00,False,36
20260026,linear_algebra,2026-04-21T08:32:00+00:00,True,37
20260026,hypothesis_testing,2026-04-27T01:10:00+00:00,False,38
20260026,support_vector_machine,2026-04-07T12:10:00+00:00,False,39
20260026,probability_distributions,2026-06-01T13:18:00+00:00,True,40
20260026,ridge_regression,2026-03-13T08:04:00+00:00,False,41
20260027,gradient_boosting,2026-03-05T08:32:00+00:00,True,1
20260027,support_vector_machine,2026-04-03T10:20:00+00:00,False,2
20260027,logistic_regression,2026-04-14T04:05:00+00:00,True,3
20260027,logistic_regression,2026-02-18T08:47:00+00:00,True,4
20260027,ridge_regression,2026-06-04T09:02:00+00:00,False,5
20260027,discriminant_analysis,2026-04-29T04:52:00+00:00,True,6
20260027,gradient_boosting,2026-06-04T21:25:00+00:00,True,7
20260027,ridge_regression,2026-03-29T19:41:00+00:00,True,8
20260027,multiple_linear_regression,2026-05-31T20:09:00+00:00,False,9
20260027,descriptive_statistics,2026-05-15T10:47:00+00:00,False,10
20260027,support_vector_machine,2026-04-08T04:35:00+00:00,False,11
20260027,discriminant_analysis,2026-04-11T22:56:00+00:00,False,12
20260027,gradient_boosting,2026-05-07T03:07:00+00:00,False,13
20260027,logistic_regression,2026-03-03T13:02:00+00:00,True,14
20260027,multiple_linear_regression,2026-03-11T17:18:00+00:00,True,15
20260027,gradient_boosting,2026-05-06T17:51:00+00:00,True,16
20260027,principal_component_analysis,2026-04-16T08:13:00+00:00,True,17
20260027,classification_metrics,2026-04-18T08:49:00+00:00,True,18
20260027,parameter_estimation,2026-06-16T23:19:00+00:00,True,19
20260027,support_vector_machine,2026-05-08T06:57:00+00:00,False,20
20260027,ridge_regression,2026-05-21T23:28:00+00:00,True,21
20260027,lasso_regression,2026-05-11T02:08:00+00:00,True,22
20260027,sampling_distribution,2026-03-27T08:05:00+00:00,True,23
20260027,feature_standardization,2026-03-06T18:06:00+00:00,True,24
20260027,knn,2026-06-04T11:43:00+00:00,True,25
20260027,simple_linear_regression,2026-06-02T16:49:00+00:00,True,26
20260027,roc_auc,2026-02-19T06:04:00+00:00,False,27
20260027,discriminant_analysis,2026-06-02T13:01:00+00:00,True,28
20260027,logistic_regression,2026-04-14T00:32:00+00:00,True,29
20260027,logistic_regression,2026-05-18T08:27:00+00:00,True,30
20260027,discriminant_analysis,2026-06-09T22:26:00+00:00,True,31
20260027,hypothesis_testing,2026-03-10T07:10:00+00:00,False,32
20260027,gradient_boosting,2026-03-31T19:46:00+00:00,False,33
20260027,lasso_regression,2026-05-14T00:06:00+00:00,True,34
20260027,principal_component_analysis,2026-04-20T04:59:00+00:00,False,35
20260027,decision_tree,2026-03-10T00:26:00+00:00,False,36
20260027,descriptive_statistics,2026-03-04T13:55:00+00:00,True,37
20260027,roc_auc,2026-06-16T22:39:00+00:00,False,38
20260027,regression_diagnostics,2026-06-07T00:53:00+00:00,False,39
20260028,multiple_linear_regression,2026-05-29T16:55:00+00:00,False,1
20260028,linear_algebra,2026-05-07T16:42:00+00:00,False,2
20260028,knn,2026-06-11T17:33:00+00:00,True,3
20260028,cross_validation,2026-06-14T02:57:00+00:00,True,4
20260028,cross_validation,2026-03-09T19:44:00+00:00,False,5
20260028,discriminant_analysis,2026-03-24T03:38:00+00:00,True,6
20260028,hypothesis_testing,2026-04-16T00:01:00+00:00,False,7
20260028,lasso_regression,2026-03-28T04:38:00+00:00,True,8
20260028,generalized_linear_model,2026-05-16T23:52:00+00:00,True,9
20260028,principal_component_analysis,2026-03-13T01:56:00+00:00,True,10
20260028,generalized_linear_model,2026-04-25T14:21:00+00:00,True,11
20260028,classification_metrics,2026-03-26T05:27:00+00:00,True,12
20260028,multiple_linear_regression,2026-05-10T01:55:00+00:00,True,13
20260028,probability_distributions,2026-05-16T09:55:00+00:00,True,14
20260028,generalized_linear_model,2026-03-21T11:56:00+00:00,False,15
20260028,feature_standardization,2026-05-30T01:56:00+00:00,True,16
20260028,hypothesis_testing,2026-04-27T07:15:00+00:00,True,17
20260028,decision_tree,2026-05-15T09:38:00+00:00,True,18
20260028,hypothesis_testing,2026-05-20T01:39:00+00:00,True,19
20260028,sampling_distribution,2026-04-09T02:06:00+00:00,True,20
20260028,linear_algebra,2026-03-15T20:59:00+00:00,True,21
20260028,random_forest,2026-04-07T10:20:00+00:00,True,22
20260028,discriminant_analysis,2026-06-09T01:43:00+00:00,True,23
20260028,lasso_regression,2026-03-29T02:33:00+00:00,False,24
20260028,principal_component_analysis,2026-03-30T14:36:00+00:00,False,25
20260028,lasso_regression,2026-04-20T04:34:00+00:00,True,26
20260028,principal_component_analysis,2026-03-04T20:37:00+00:00,True,27
20260028,probability_distributions,2026-04-20T17:18:00+00:00,True,28
20260028,cross_validation,2026-05-29T17:58:00+00:00,True,29
20260028,support_vector_machine,2026-05-19T23:59:00+00:00,False,30
20260028,gradient_boosting,2026-05-10T21:18:00+00:00,True,31
20260028,principal_component_analysis,2026-04-15T03:26:00+00:00,False,32
20260028,discriminant_analysis,2026-04-13T16:57:00+00:00,False,33
20260028,support_vector_machine,2026-06-09T14:48:00+00:00,False,34
20260028,classification_metrics,2026-05-19T06:33:00+00:00,True,35
20260028,random_forest,2026-03-05T23:37:00+00:00,True,36
20260028,regression_diagnostics,2026-03-22T00:25:00+00:00,False,37
20260029,discriminant_analysis,2026-06-07T12:55:00+00:00,True,1
20260029,descriptive_statistics,2026-06-12T00:11:00+00:00,False,2
20260029,hypothesis_testing,2026-06-07T19:52:00+00:00,True,3
20260029,simple_linear_regression,2026-05-17T05:36:00+00:00,False,4
20260029,probability_distributions,2026-03-05T04:51:00+00:00,True,5
20260029,discriminant_analysis,2026-03-13T21:23:00+00:00,True,6
20260029,roc_auc,2026-03-24T10:14:00+00:00,True,7
20260029,probability_distributions,2026-05-31T00:01:00+00:00,False,8
20260029,decision_tree,2026-04-15T18:21:00+00:00,False,9
20260029,regression_diagnostics,2026-04-10T03:30:00+00:00,False,10
20260029,principal_component_analysis,2026-05-31T02:51:00+00:00,False,11
20260029,lasso_regression,2026-03-28T21:56:00+00:00,False,12
20260029,sampling_distribution,2026-03-20T20:01:00+00:00,True,13
20260029,classification_metrics,2026-03-28T03:31:00+00:00,True,14
20260029,decision_tree,2026-04-03T02:47:00+00:00,False,15
20260029,regression_diagnostics,2026-05-28T19:04:00+00:00,False,16
20260029,hypothesis_testing,2026-05-25T13:42:00+00:00,False,17
20260029,sampling_distribution,2026-05-14T12:21:00+00:00,True,18
20260029,discriminant_analysis,2026-04-29T01:47:00+00:00,True,19
20260029,ridge_regression,2026-04-12T11:27:00+00:00,False,20
20260029,knn,2026-03-12T12:28:00+00:00,True,21
20260029,regression_diagnostics,2026-03-21T19:32:00+00:00,False,22
20260029,logistic_regression,2026-05-07T13:15:00+00:00,True,23
20260029,gradient_boosting,2026-05-27T21:19:00+00:00,False,24
20260029,multiple_linear_regression,2026-04-01T00:28:00+00:00,False,25
20260029,logistic_regression,2026-06-01T00:28:00+00:00,True,26
20260029,random_forest,2026-06-15T11:21:00+00:00,False,27
20260029,probability_distributions,2026-03-27T10:13:00+00:00,True,28
20260029,discriminant_analysis,2026-06-02T14:12:00+00:00,True,29
20260029,bias_variance,2026-05-29T00:46:00+00:00,False,30
20260029,bias_variance,2026-02-26T00:20:00+00:00,True,31
20260029,cross_validation,2026-04-12T05:34:00+00:00,False,32
20260029,cross_validation,2026-06-09T16:40:00+00:00,False,33
20260029,knn,2026-06-12T17:30:00+00:00,False,34
20260029,roc_auc,2026-03-09T23:36:00+00:00,True,35
20260029,generalized_linear_model,2026-02-18T18:17:00+00:00,False,36
20260029,gradient_boosting,2026-06-09T13:59:00+00:00,False,37
20260029,ridge_regression,2026-03-22T20:50:00+00:00,False,38
20260029,probability_distributions,2026-05-12T05:12:00+00:00,True,39
20260030,probability_distributions,2026-04-01T18:07:00+00:00,True,1
20260030,discriminant_analysis,2026-04-12T17:33:00+00:00,False,2
20260030,cross_validation,2026-05-29T06:50:00+00:00,True,3
20260030,feature_standardization,2026-06-09T11:46:00+00:00,True,4
20260030,bias_variance,2026-05-29T05:33:00+00:00,True,5
20260030,parameter_estimation,2026-05-18T00:46:00+00:00,True,6
20260030,bias_variance,2026-05-07T00:23:00+00:00,False,7
20260030,lasso_regression,2026-05-24T10:06:00+00:00,True,8
20260030,probability_distributions,2026-05-07T21:37:00+00:00,True,9
20260030,gradient_boosting,2026-02-17T20:16:00+00:00,False,10
20260030,regression_diagnostics,2026-04-24T06:26:00+00:00,True,11
20260030,roc_auc,2026-05-22T12:03:00+00:00,True,12
20260030,discriminant_analysis,2026-04-27T12:08:00+00:00,False,13
20260030,generalized_linear_model,2026-02-23T09:36:00+00:00,False,14
20260030,feature_standardization,2026-05-28T02:22:00+00:00,True,15
20260030,knn,2026-05-26T05:16:00+00:00,False,16
20260030,simple_linear_regression,2026-03-06T13:24:00+00:00,True,17
20260030,roc_auc,2026-05-06T15:48:00+00:00,True,18
20260030,knn,2026-04-30T04:09:00+00:00,True,19
20260030,gradient_boosting,2026-03-01T19:11:00+00:00,True,20
20260030,regression_diagnostics,2026-04-06T22:02:00+00:00,True,21
20260030,gradient_boosting,2026-05-01T07:14:00+00:00,True,22
20260030,principal_component_analysis,2026-04-17T09:51:00+00:00,False,23
20260030,principal_component_analysis,2026-04-23T23:43:00+00:00,True,24
20260030,knn,2026-03-29T16:05:00+00:00,True,25
20260030,descriptive_statistics,2026-02-20T17:32:00+00:00,True,26
20260030,parameter_estimation,2026-04-21T04:04:00+00:00,True,27
20260030,random_forest,2026-04-23T06:31:00+00:00,False,28
20260030,hypothesis_testing,2026-04-24T16:37:00+00:00,True,29
20260030,hypothesis_testing,2026-03-23T23:33:00+00:00,True,30
20260030,classification_metrics,2026-05-28T02:13:00+00:00,False,31
20260030,knn,2026-05-05T22:10:00+00:00,True,32
20260030,logistic_regression,2026-06-08T00:12:00+00:00,True,33
20260030,support_vector_machine,2026-03-29T12:25:00+00:00,True,34
20260030,descriptive_statistics,2026-05-04T20:01:00+00:00,True,35
20260031,cross_validation,2026-06-07T22:25:00+00:00,True,1
20260031,sampling_distribution,2026-03-17T20:44:00+00:00,False,2
20260031,multiple_linear_regression,2026-04-18T03:28:00+00:00,True,3
20260031,cross_validation,2026-03-01T20:04:00+00:00,False,4
20260031,regression_diagnostics,2026-02-26T14:44:00+00:00,True,5
20260031,ridge_regression,2026-02-28T22:08:00+00:00,True,6
20260031,decision_tree,2026-03-21T00:29:00+00:00,False,7
20260031,generalized_linear_model,2026-04-07T20:07:00+00:00,False,8
20260031,knn,2026-04-28T02:33:00+00:00,False,9
20260031,parameter_estimation,2026-06-06T10:27:00+00:00,False,10
20260031,classification_metrics,2026-03-21T11:05:00+00:00,False,11
20260031,descriptive_statistics,2026-04-02T20:52:00+00:00,False,12
20260031,knn,2026-04-01T21:40:00+00:00,True,13
20260031,principal_component_analysis,2026-06-05T23:08:00+00:00,False,14
20260031,regression_diagnostics,2026-03-14T03:30:00+00:00,False,15
20260031,logistic_regression,2026-03-01T16:39:00+00:00,False,16
20260031,probability_distributions,2026-04-13T06:35:00+00:00,True,17
20260031,multiple_linear_regression,2026-06-09T05:07:00+00:00,False,18
20260031,lasso_regression,2026-03-01T20:00:00+00:00,False,19
20260031,lasso_regression,2026-04-17T16:35:00+00:00,False,20
20260031,gradient_boosting,2026-02-27T10:48:00+00:00,False,21
20260031,sampling_distribution,2026-03-07T17:59:00+00:00,True,22
20260031,principal_component_analysis,2026-02-25T14:01:00+00:00,True,23
20260031,gradient_boosting,2026-03-20T04:15:00+00:00,True,24
20260031,random_forest,2026-02-23T23:16:00+00:00,False,25
20260031,decision_tree,2026-02-17T09:35:00+00:00,True,26
20260031,feature_standardization,2026-04-10T20:25:00+00:00,True,27
20260031,logistic_regression,2026-05-26T18:01:00+00:00,False,28
20260031,principal_component_analysis,2026-05-15T05:38:00+00:00,True,29
20260031,lasso_regression,2026-02-18T11:43:00+00:00,True,30
20260031,descriptive_statistics,2026-03-22T09:07:00+00:00,True,31
20260031,random_forest,2026-05-09T08:06:00+00:00,False,32
20260031,multiple_linear_regression,2026-04-24T10:10:00+00:00,False,33
20260031,decision_tree,2026-04-13T08:27:00+00:00,False,34
20260031,principal_component_analysis,2026-04-08T12:36:00+00:00,True,35
20260031,feature_standardization,2026-03-08T10:09:00+00:00,True,36
20260032,sampling_distribution,2026-03-02T03:56:00+00:00,False,1
20260032,logistic_regression,2026-04-11T03:08:00+00:00,True,2
20260032,discriminant_analysis,2026-05-28T00:05:00+00:00,False,3
20260032,simple_linear_regression,2026-03-22T21:10:00+00:00,True,4
20260032,principal_component_analysis,2026-05-28T00:12:00+00:00,False,5
20260032,knn,2026-05-08T00:33:00+00:00,True,6
20260032,lasso_regression,2026-05-02T11:58:00+00:00,False,7
20260032,bias_variance,2026-05-11T13:54:00+00:00,True,8
20260032,random_forest,2026-04-15T20:20:00+00:00,True,9
20260032,decision_tree,2026-02-19T23:46:00+00:00,True,10
20260032,generalized_linear_model,2026-05-29T14:19:00+00:00,True,11
20260032,knn,2026-04-05T22:13:00+00:00,False,12
20260032,random_forest,2026-04-17T21:15:00+00:00,False,13
20260032,cross_validation,2026-03-19T04:17:00+00:00,False,14
20260032,feature_standardization,2026-02-25T16:30:00+00:00,True,15
20260032,multiple_linear_regression,2026-06-15T07:50:00+00:00,False,16
20260032,discriminant_analysis,2026-04-07T07:38:00+00:00,True,17
20260032,gradient_boosting,2026-05-19T13:06:00+00:00,True,18
20260032,regression_diagnostics,2026-04-11T14:30:00+00:00,False,19
20260032,parameter_estimation,2026-05-25T14:01:00+00:00,False,20
20260032,generalized_linear_model,2026-06-13T23:31:00+00:00,False,21
20260032,gradient_boosting,2026-06-06T22:14:00+00:00,False,22
20260032,ridge_regression,2026-03-09T00:50:00+00:00,False,23
20260032,generalized_linear_model,2026-04-14T01:44:00+00:00,True,24
20260032,bias_variance,2026-05-11T16:15:00+00:00,False,25
20260032,simple_linear_regression,2026-03-26T00:48:00+00:00,False,26
20260032,hypothesis_testing,2026-05-01T21:46:00+00:00,False,27
20260032,generalized_linear_model,2026-05-26T22:58:00+00:00,False,28
20260032,linear_algebra,2026-06-06T12:24:00+00:00,False,29
20260032,roc_auc,2026-03-28T00:48:00+00:00,True,30
20260032,gradient_boosting,2026-05-02T14:43:00+00:00,True,31
20260033,probability_distributions,2026-05-10T21:15:00+00:00,True,1
20260033,lasso_regression,2026-05-09T08:13:00+00:00,True,2
20260033,linear_algebra,2026-02-22T14:18:00+00:00,False,3
20260033,lasso_regression,2026-06-02T07:16:00+00:00,True,4
20260033,generalized_linear_model,2026-05-24T02:02:00+00:00,True,5
20260033,bias_variance,2026-02-28T06:40:00+00:00,True,6
20260033,logistic_regression,2026-05-31T12:43:00+00:00,False,7
20260033,classification_metrics,2026-04-25T11:12:00+00:00,True,8
20260033,multiple_linear_regression,2026-03-03T03:10:00+00:00,True,9
20260033,parameter_estimation,2026-04-20T00:54:00+00:00,False,10
20260033,gradient_boosting,2026-05-20T15:31:00+00:00,True,11
20260033,principal_component_analysis,2026-06-05T16:48:00+00:00,False,12
20260033,hypothesis_testing,2026-04-21T02:43:00+00:00,True,13
20260033,random_forest,2026-03-01T03:48:00+00:00,True,14
20260033,ridge_regression,2026-05-11T19:40:00+00:00,True,15
20260033,parameter_estimation,2026-06-08T13:16:00+00:00,False,16
20260033,descriptive_statistics,2026-04-08T07:12:00+00:00,True,17
20260033,feature_standardization,2026-03-30T22:50:00+00:00,True,18
20260033,decision_tree,2026-03-26T13:33:00+00:00,False,19
20260033,support_vector_machine,2026-03-21T05:50:00+00:00,False,20
20260033,random_forest,2026-06-05T21:41:00+00:00,True,21
20260033,regression_diagnostics,2026-03-31T19:48:00+00:00,True,22
20260033,hypothesis_testing,2026-03-29T09:59:00+00:00,True,23
20260033,principal_component_analysis,2026-05-02T09:48:00+00:00,False,24
20260033,parameter_estimation,2026-05-06T09:50:00+00:00,True,25
20260033,knn,2026-05-14T13:08:00+00:00,True,26
20260033,bias_variance,2026-05-12T08:22:00+00:00,True,27
20260033,principal_component_analysis,2026-02-25T09:06:00+00:00,False,28
20260033,multiple_linear_regression,2026-05-04T07:49:00+00:00,True,29
20260033,parameter_estimation,2026-06-03T00:56:00+00:00,False,30
20260033,multiple_linear_regression,2026-06-11T14:50:00+00:00,True,31
20260033,random_forest,2026-03-28T05:09:00+00:00,True,32
20260034,multiple_linear_regression,2026-05-28T06:38:00+00:00,True,1
20260034,decision_tree,2026-06-16T11:26:00+00:00,False,2
20260034,random_forest,2026-03-17T03:32:00+00:00,False,3
20260034,principal_component_analysis,2026-04-21T05:53:00+00:00,True,4
20260034,generalized_linear_model,2026-05-05T04:30:00+00:00,True,5
20260034,random_forest,2026-04-21T20:31:00+00:00,False,6
20260034,probability_distributions,2026-05-24T09:32:00+00:00,False,7
20260034,simple_linear_regression,2026-06-13T02:22:00+00:00,False,8
20260034,decision_tree,2026-06-15T02:42:00+00:00,True,9
20260034,parameter_estimation,2026-05-16T02:53:00+00:00,False,10
20260034,parameter_estimation,2026-05-12T09:17:00+00:00,False,11
20260034,random_forest,2026-03-03T21:22:00+00:00,True,12
20260034,parameter_estimation,2026-05-30T20:30:00+00:00,True,13
20260034,logistic_regression,2026-06-03T02:26:00+00:00,False,14
20260034,knn,2026-05-17T16:06:00+00:00,True,15
20260034,parameter_estimation,2026-03-17T16:05:00+00:00,True,16
20260034,ridge_regression,2026-05-29T07:34:00+00:00,False,17
20260034,ridge_regression,2026-04-18T22:04:00+00:00,False,18
20260034,lasso_regression,2026-03-14T09:24:00+00:00,False,19
20260034,ridge_regression,2026-06-03T03:15:00+00:00,True,20
20260034,hypothesis_testing,2026-05-26T22:10:00+00:00,False,21
20260034,feature_standardization,2026-03-16T21:51:00+00:00,True,22
20260034,linear_algebra,2026-06-02T05:27:00+00:00,False,23
20260034,gradient_boosting,2026-02-27T08:14:00+00:00,False,24
20260034,classification_metrics,2026-02-28T19:50:00+00:00,True,25
20260034,simple_linear_regression,2026-06-03T06:43:00+00:00,True,26
20260034,ridge_regression,2026-02-25T08:35:00+00:00,False,27
20260034,ridge_regression,2026-06-05T17:04:00+00:00,False,28
20260034,feature_standardization,2026-03-08T09:17:00+00:00,True,29
20260034,hypothesis_testing,2026-05-15T09:33:00+00:00,True,30
20260034,principal_component_analysis,2026-05-07T05:43:00+00:00,True,31
20260034,linear_algebra,2026-06-16T23:36:00+00:00,False,32
20260034,regression_diagnostics,2026-04-06T08:26:00+00:00,False,33
20260034,simple_linear_regression,2026-03-14T03:34:00+00:00,False,34
20260034,gradient_boosting,2026-03-22T17:31:00+00:00,True,35
20260034,simple_linear_regression,2026-03-27T14:34:00+00:00,True,36
20260034,logistic_regression,2026-05-23T00:10:00+00:00,True,37
20260034,discriminant_analysis,2026-03-25T21:09:00+00:00,True,38
20260034,generalized_linear_model,2026-03-12T23:52:00+00:00,True,39
20260034,generalized_linear_model,2026-06-13T22:18:00+00:00,False,40
20260034,multiple_linear_regression,2026-05-10T04:18:00+00:00,False,41
20260034,generalized_linear_model,2026-06-14T12:39:00+00:00,True,42
20260034,linear_algebra,2026-02-24T20:10:00+00:00,True,43
20260034,classification_metrics,2026-05-21T14:42:00+00:00,True,44
20260034,ridge_regression,2026-02-19T18:03:00+00:00,True,45
20260035,support_vector_machine,2026-04-15T01:21:00+00:00,True,1
20260035,bias_variance,2026-05-31T11:10:00+00:00,True,2
20260035,ridge_regression,2026-03-14T10:55:00+00:00,True,3
20260035,sampling_distribution,2026-05-01T13:03:00+00:00,True,4
20260035,generalized_linear_model,2026-05-29T19:48:00+00:00,True,5
20260035,support_vector_machine,2026-02-21T17:22:00+00:00,True,6
20260035,multiple_linear_regression,2026-02-20T10:36:00+00:00,False,7
20260035,principal_component_analysis,2026-04-08T12:25:00+00:00,False,8
20260035,descriptive_statistics,2026-05-16T05:19:00+00:00,True,9
20260035,simple_linear_regression,2026-04-10T05:42:00+00:00,True,10
20260035,discriminant_analysis,2026-05-20T22:33:00+00:00,True,11
20260035,generalized_linear_model,2026-04-01T04:38:00+00:00,False,12
20260035,cross_validation,2026-04-03T15:32:00+00:00,True,13
20260035,principal_component_analysis,2026-05-08T00:46:00+00:00,True,14
20260035,multiple_linear_regression,2026-05-12T23:04:00+00:00,True,15
20260035,probability_distributions,2026-02-27T00:36:00+00:00,True,16
20260035,hypothesis_testing,2026-02-18T07:11:00+00:00,True,17
20260035,probability_distributions,2026-03-24T18:48:00+00:00,True,18
20260035,principal_component_analysis,2026-04-01T00:55:00+00:00,False,19
20260035,regression_diagnostics,2026-06-03T04:54:00+00:00,True,20
20260035,discriminant_analysis,2026-02-20T15:59:00+00:00,True,21
20260035,discriminant_analysis,2026-02-19T12:22:00+00:00,True,22
20260035,bias_variance,2026-05-02T16:16:00+00:00,True,23
20260035,sampling_distribution,2026-03-02T00:10:00+00:00,True,24
20260035,ridge_regression,2026-03-21T05:57:00+00:00,True,25
20260035,principal_component_analysis,2026-05-16T13:25:00+00:00,False,26
20260035,simple_linear_regression,2026-05-03T15:48:00+00:00,True,27
20260035,feature_standardization,2026-06-05T11:19:00+00:00,True,28
